,Position,Track Name,Artist,Streams,date,region,spotify_id
913,14.0,Teenage Fever,Drake,7366369.0,2017-03-17--2017-03-24,us,6n3HGiq4v35D6eFOSwqYuo
914,15.0,Jorja Interlude,Drake,7098698.0,2017-03-17--2017-03-24,us,13e6f8t7RKXuxZ0JdaaJRG
915,16.0,Tunnel Vision,Kodak Black,6947624.0,2017-03-17--2017-03-24,us,4Q3N4Ct4zCuIHuZ65E3BD4
916,17.0,KMT,Drake,6879734.0,2017-03-17--2017-03-24,us,2jTujnt0y344ai1rNOywgr
917,18.0,4422,Drake,6873923.0,2017-03-17--2017-03-24,us,2fkeWbM6iqTw7oGHTYm2lw
918,19.0,Madiba Riddim,Drake,6806451.0,2017-03-17--2017-03-24,us,76gUmNLXGQVOsGhfcshkFP
919,20.0,It Ain't Me (with Selena Gomez),Kygo,6337448.0,2017-03-17--2017-03-24,us,3eR23VReFzcdmS7TYCrhCe
920,21.0,Stay (with Alessia Cara),Zedd,6195298.0,2017-03-17--2017-03-24,us,0dA2Mk56wEzDgegdC6R17g
921,22.0,Congratulations,Post Malone,6189877.0,2017-03-17--2017-03-24,us,3a1lNhkSLSkpJE4MSHpDu9
922,23.0,Something Just Like This,The Chainsmokers,6185770.0,2017-03-17--2017-03-24,us,6RUKPb4LETWmmr3iAEQktW
923,24.0,Bad and Boujee (feat. Lil Uzi Vert),Migos,5925379.0,2017-03-17--2017-03-24,us,4Km5HrUvYTaSUfiSGPJeQR
924,25.0,Glow,Drake,5882204.0,2017-03-17--2017-03-24,us,28irpKCCK9nn9DZSik2zEx
925,26.0,Bounce Back,Big Sean,5781349.0,2017-03-17--2017-03-24,us,0SGkqnVQo9KPytSri1H6cF
926,27.0,Nothings Into Somethings,Drake,5773015.0,2017-03-17--2017-03-24,us,6MbH1QiphMCPTqVEVC7UYi
927,28.0,Can't Have Everything,Drake,5771966.0,2017-03-17--2017-03-24,us,5f5r2N4Lp9WoULWPH9zp2W
928,29.0,Issues,Julia Michaels,5738964.0,2017-03-17--2017-03-24,us,1sXUWdKx03aP9Gmzft58rt
929,30.0,Do Not Disturb,Drake,5677158.0,2017-03-17--2017-03-24,us,2KvHC9z14GSl4YpkNMX384
930,1.0,Passionfruit,Drake,13339705.0,2017-03-24--2017-03-31,us,7hDc8b7IXETo14hHIHdnhd
931,2.0,Mask Off,Future,10560128.0,2017-03-24--2017-03-31,us,3rOSwuTsUlJp0Pu0MkN8r8
932,3.0,Shape of You,Ed Sheeran,10123353.0,2017-03-24--2017-03-31,us,7qiZfU4dY1lWllzX7mPBI3
933,4.0,Portland,Drake,9871070.0,2017-03-24--2017-03-31,us,2bjwRfXMk4uRgOD9IBYl9h
934,5.0,iSpy (feat. Lil Yachty),KYLE,8511806.0,2017-03-24--2017-03-31,us,2EEeOnHehOozLq4aS0n6SL
935,6.0,That's What I Like,Bruno Mars,8292776.0,2017-03-24--2017-03-31,us,0KKkJNfGyhkQ5aFogxQAPU
936,7.0,Gyalchester,Drake,7323737.0,2017-03-24--2017-03-31,us,6UjfByV1lDLW0SOVQA4NAi
937,8.0,Tunnel Vision,Kodak Black,6921418.0,2017-03-24--2017-03-31,us,4Q3N4Ct4zCuIHuZ65E3BD4
938,9.0,Blem,Drake,6807187.0,2017-03-24--2017-03-31,us,2XlHu0HcujBCkWMdIAvrqt
939,10.0,The Heart Part 4,Kendrick Lamar,6655660.0,2017-03-24--2017-03-31,us,1zayuwd1YLZsYDArkruHdL
940,11.0,Free Smoke,Drake,6469649.0,2017-03-24--2017-03-31,us,05KOgYg8PGeJyyWBPi5ja8
941,12.0,Stay (with Alessia Cara),Zedd,6431211.0,2017-03-24--2017-03-31,us,0dA2Mk56wEzDgegdC6R17g
942,13.0,Congratulations,Post Malone,6430711.0,2017-03-24--2017-03-31,us,3a1lNhkSLSkpJE4MSHpDu9
943,14.0,It Ain't Me (with Selena Gomez),Kygo,6408450.0,2017-03-24--2017-03-31,us,3eR23VReFzcdmS7TYCrhCe
944,15.0,Fake Love,Drake,6361794.0,2017-03-24--2017-03-31,us,343YBumqHu19cGoGARUTsd
945,16.0,Something Just Like This,The Chainsmokers,6164883.0,2017-03-24--2017-03-31,us,6RUKPb4LETWmmr3iAEQktW
946,17.0,Location,Khalid,6052326.0,2017-03-24--2017-03-31,us,152lZdxL1OR0ZMW6KquMif
947,18.0,Issues,Julia Michaels,5560853.0,2017-03-24--2017-03-31,us,1sXUWdKx03aP9Gmzft58rt
948,19.0,Teenage Fever,Drake,5554967.0,2017-03-24--2017-03-31,us,6n3HGiq4v35D6eFOSwqYuo
949,20.0,Slide (feat. Frank Ocean & Migos),Calvin Harris,5539763.0,2017-03-24--2017-03-31,us,7tr2za8SQg2CI8EDgrdtNl
950,21.0,Bad and Boujee (feat. Lil Uzi Vert),Migos,5478104.0,2017-03-24--2017-03-31,us,4Km5HrUvYTaSUfiSGPJeQR
951,22.0,Bounce Back,Big Sean,5442504.0,2017-03-24--2017-03-31,us,0SGkqnVQo9KPytSri1H6cF
952,23.0,Sacrifices,Drake,5271605.0,2017-03-24--2017-03-31,us,0xl1w2q4VLojeXp4JfazPL
953,24.0,T-Shirt,Migos,5161850.0,2017-03-24--2017-03-31,us,7KOlJ92bu51cltsD9KU5I7
954,25.0,Get It Together,Drake,5103010.0,2017-03-24--2017-03-31,us,7y6c07pgjZvtHI9kuMVqk1
955,26.0,XO TOUR Llif3,Lil Uzi Vert,5003750.0,2017-03-24--2017-03-31,us,2eMwDehkIC1j68U6FA3Eiq
956,27.0,Paris,The Chainsmokers,4927473.0,2017-03-24--2017-03-31,us,72jbDTw1piOOj770jWNeaG
957,28.0,No Long Talk,Drake,4646777.0,2017-03-24--2017-03-31,us,6CfrYuD3YRDYdYvH9jNtXY
958,29.0,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,4613929.0,2017-03-24--2017-03-31,us,3NdDpSvN911VPGivFlV5d0
959,30.0,Selfish (feat. Rihanna),Future,4600319.0,2017-03-24--2017-03-31,us,2Ce5IyMlVRVvN997ZJjJJA
960,1.0,HUMBLE.,Kendrick Lamar,15584467.0,2017-03-31--2017-04-07,us,7KXjTSCq5nL1LoYtL7XAwS
961,2.0,Mask Off,Future,11297804.0,2017-03-31--2017-04-07,us,3rOSwuTsUlJp0Pu0MkN8r8
962,3.0,Passionfruit,Drake,10541634.0,2017-03-31--2017-04-07,us,7hDc8b7IXETo14hHIHdnhd
963,4.0,Shape of You,Ed Sheeran,9140563.0,2017-03-31--2017-04-07,us,7qiZfU4dY1lWllzX7mPBI3
964,5.0,XO TOUR Llif3,Lil Uzi Vert,8342003.0,2017-03-31--2017-04-07,us,2eMwDehkIC1j68U6FA3Eiq
965,6.0,iSpy (feat. Lil Yachty),KYLE,8239581.0,2017-03-31--2017-04-07,us,2EEeOnHehOozLq4aS0n6SL
966,7.0,That's What I Like,Bruno Mars,8197761.0,2017-03-31--2017-04-07,us,0KKkJNfGyhkQ5aFogxQAPU
967,8.0,Portland,Drake,8110027.0,2017-03-31--2017-04-07,us,2bjwRfXMk4uRgOD9IBYl9h
968,9.0,Tunnel Vision,Kodak Black,7749323.0,2017-03-31--2017-04-07,us,4Q3N4Ct4zCuIHuZ65E3BD4
969,10.0,Location,Khalid,6492464.0,2017-03-31--2017-04-07,us,152lZdxL1OR0ZMW6KquMif
970,11.0,Congratulations,Post Malone,6464537.0,2017-03-31--2017-04-07,us,3a1lNhkSLSkpJE4MSHpDu9
971,12.0,Stay (with Alessia Cara),Zedd,6318389.0,2017-03-31--2017-04-07,us,0dA2Mk56wEzDgegdC6R17g
972,13.0,It Ain't Me (with Selena Gomez),Kygo,6202032.0,2017-03-31--2017-04-07,us,3eR23VReFzcdmS7TYCrhCe
973,14.0,Something Just Like This,The Chainsmokers,5952205.0,2017-03-31--2017-04-07,us,6RUKPb4LETWmmr3iAEQktW
974,15.0,Gyalchester,Drake,5638624.0,2017-03-31--2017-04-07,us,6UjfByV1lDLW0SOVQA4NAi
975,16.0,Slide (feat. Frank Ocean & Migos),Calvin Harris,5632811.0,2017-03-31--2017-04-07,us,7tr2za8SQg2CI8EDgrdtNl
976,17.0,Issues,Julia Michaels,5328764.0,2017-03-31--2017-04-07,us,1sXUWdKx03aP9Gmzft58rt
977,18.0,Bounce Back,Big Sean,5244525.0,2017-03-31--2017-04-07,us,0SGkqnVQo9KPytSri1H6cF
978,19.0,Fake Love,Drake,5154620.0,2017-03-31--2017-04-07,us,343YBumqHu19cGoGARUTsd
979,20.0,Bad and Boujee (feat. Lil Uzi Vert),Migos,5137433.0,2017-03-31--2017-04-07,us,4Km5HrUvYTaSUfiSGPJeQR
980,21.0,T-Shirt,Migos,5018809.0,2017-03-31--2017-04-07,us,7KOlJ92bu51cltsD9KU5I7
981,22.0,Paris,The Chainsmokers,4756955.0,2017-03-31--2017-04-07,us,72jbDTw1piOOj770jWNeaG
982,23.0,Blem,Drake,4716787.0,2017-03-31--2017-04-07,us,2XlHu0HcujBCkWMdIAvrqt
983,24.0,Swang,Rae Sremmurd,4588680.0,2017-03-31--2017-04-07,us,6mapJIPnQ23RTAevUoE0DL
984,25.0,Selfish (feat. Rihanna),Future,4575169.0,2017-03-31--2017-04-07,us,2Ce5IyMlVRVvN997ZJjJJA
985,26.0,Look At Me!,XXXTENTACION,4540458.0,2017-03-31--2017-04-07,us,4ARPvK8DHLwt4oX65ZAFMw
986,27.0,Everybody,Logic,4537889.0,2017-03-31--2017-04-07,us,7cGFbx7MP0H23iHZTZpqMM
987,28.0,Body Like A Back Road,Sam Hunt,4505291.0,2017-03-31--2017-04-07,us,7mldq42yDuxiUNn08nvzHO
988,29.0,Free Smoke,Drake,4270395.0,2017-03-31--2017-04-07,us,05KOgYg8PGeJyyWBPi5ja8
989,30.0,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,3911569.0,2017-03-31--2017-04-07,us,3NdDpSvN911VPGivFlV5d0
990,1.0,HUMBLE.,Kendrick Lamar,14685844.0,2017-04-07--2017-04-14,us,7KXjTSCq5nL1LoYtL7XAwS
991,2.0,Mask Off,Future,12264148.0,2017-04-07--2017-04-14,us,3rOSwuTsUlJp0Pu0MkN8r8
992,3.0,XO TOUR Llif3,Lil Uzi Vert,9921971.0,2017-04-07--2017-04-14,us,2eMwDehkIC1j68U6FA3Eiq
993,4.0,Passionfruit,Drake,9384660.0,2017-04-07--2017-04-14,us,7hDc8b7IXETo14hHIHdnhd
994,5.0,Shape of You,Ed Sheeran,8468722.0,2017-04-07--2017-04-14,us,7qiZfU4dY1lWllzX7mPBI3
995,6.0,iSpy (feat. Lil Yachty),KYLE,8301237.0,2017-04-07--2017-04-14,us,2EEeOnHehOozLq4aS0n6SL
996,7.0,That's What I Like,Bruno Mars,8188089.0,2017-04-07--2017-04-14,us,0KKkJNfGyhkQ5aFogxQAPU
997,8.0,Something Just Like This,The Chainsmokers,7781762.0,2017-04-07--2017-04-14,us,6RUKPb4LETWmmr3iAEQktW
998,9.0,Portland,Drake,7264960.0,2017-04-07--2017-04-14,us,2bjwRfXMk4uRgOD9IBYl9h
999,10.0,Tunnel Vision,Kodak Black,7060393.0,2017-04-07--2017-04-14,us,4Q3N4Ct4zCuIHuZ65E3BD4
1000,11.0,Location,Khalid,6435681.0,2017-04-07--2017-04-14,us,152lZdxL1OR0ZMW6KquMif
1001,12.0,Congratulations,Post Malone,6429985.0,2017-04-07--2017-04-14,us,3a1lNhkSLSkpJE4MSHpDu9
1002,13.0,Stay (with Alessia Cara),Zedd,6394192.0,2017-04-07--2017-04-14,us,0dA2Mk56wEzDgegdC6R17g
1003,14.0,Paris,The Chainsmokers,6069980.0,2017-04-07--2017-04-14,us,72jbDTw1piOOj770jWNeaG
1004,15.0,It Ain't Me (with Selena Gomez),Kygo,5904205.0,2017-04-07--2017-04-14,us,3eR23VReFzcdmS7TYCrhCe
1005,16.0,Sign of the Times,Harry Styles,5627296.0,2017-04-07--2017-04-14,us,5Ohxk2dO5COHF1krpoPigN
1006,17.0,Slide (feat. Frank Ocean & Migos),Calvin Harris,5600663.0,2017-04-07--2017-04-14,us,7tr2za8SQg2CI8EDgrdtNl
1007,18.0,The One,The Chainsmokers,5264602.0,2017-04-07--2017-04-14,us,0wfbD5rAksdXUzRvMfM3x5
1008,19.0,Issues,Julia Michaels,5229713.0,2017-04-07--2017-04-14,us,1sXUWdKx03aP9Gmzft58rt
1009,20.0,Bounce Back,Big Sean,5107764.0,2017-04-07--2017-04-14,us,0SGkqnVQo9KPytSri1H6cF
1010,21.0,Bad and Boujee (feat. Lil Uzi Vert),Migos,4851220.0,2017-04-07--2017-04-14,us,4Km5HrUvYTaSUfiSGPJeQR
1011,22.0,Body Like A Back Road,Sam Hunt,4799337.0,2017-04-07--2017-04-14,us,7mldq42yDuxiUNn08nvzHO
1012,23.0,Gyalchester,Drake,4787933.0,2017-04-07--2017-04-14,us,6UjfByV1lDLW0SOVQA4NAi
1013,24.0,T-Shirt,Migos,4618691.0,2017-04-07--2017-04-14,us,7KOlJ92bu51cltsD9KU5I7
1014,25.0,Fake Love,Drake,4544467.0,2017-04-07--2017-04-14,us,343YBumqHu19cGoGARUTsd
1015,26.0,Selfish (feat. Rihanna),Future,4449591.0,2017-04-07--2017-04-14,us,2Ce5IyMlVRVvN997ZJjJJA
1016,27.0,Swang,Rae Sremmurd,4406864.0,2017-04-07--2017-04-14,us,6mapJIPnQ23RTAevUoE0DL
1017,28.0,Look At Me!,XXXTENTACION,4391446.0,2017-04-07--2017-04-14,us,4ARPvK8DHLwt4oX65ZAFMw
1018,29.0,Now Or Never,Halsey,4079102.0,2017-04-07--2017-04-14,us,0Nhu3zSYbEz32IYiobV75e
1019,30.0,goosebumps,Travis Scott,3991689.0,2017-04-07--2017-04-14,us,6gBFPUFcJLzWGx4lenP6h2
1020,1.0,HUMBLE.,Kendrick Lamar,24035443.0,2017-04-14--2017-04-21,us,7KXjTSCq5nL1LoYtL7XAwS
1021,2.0,DNA.,Kendrick Lamar,20066644.0,2017-04-14--2017-04-21,us,6HZILIRieu8S0iqY8kIKhj
1022,3.0,ELEMENT.,Kendrick Lamar,14166478.0,2017-04-14--2017-04-21,us,1EaKU4dMbesXXd3BrLCtYG
1023,4.0,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,13393440.0,2017-04-14--2017-04-21,us,6SwRhMLwNqEi6alNPVG00n
1024,5.0,LOVE. FEAT. ZACARI.,Kendrick Lamar,11949608.0,2017-04-14--2017-04-21,us,6PGoSes0D9eUDeeAafB2As
1025,6.0,Mask Off,Future,11196745.0,2017-04-14--2017-04-21,us,3rOSwuTsUlJp0Pu0MkN8r8
1026,7.0,YAH.,Kendrick Lamar,11188920.0,2017-04-14--2017-04-21,us,4BHSjbYylfOH5WAGusDyni
1027,8.0,XXX. FEAT. U2.,Kendrick Lamar,10769732.0,2017-04-14--2017-04-21,us,4iYRa2btalAzPZoSYfROqF
1028,9.0,FEEL.,Kendrick Lamar,10324685.0,2017-04-14--2017-04-21,us,2LTlO3NuNVN70lp2ZbVswF
1029,10.0,PRIDE.,Kendrick Lamar,9974024.0,2017-04-14--2017-04-21,us,6IZvVAP7VPPnsGX6bvgkqg
1030,11.0,XO TOUR Llif3,Lil Uzi Vert,9758586.0,2017-04-14--2017-04-21,us,2eMwDehkIC1j68U6FA3Eiq
1031,12.0,LUST.,Kendrick Lamar,9285163.0,2017-04-14--2017-04-21,us,06FCvd7rrRcF3DdvWH5Isp
1032,13.0,BLOOD.,Kendrick Lamar,8389732.0,2017-04-14--2017-04-21,us,1n4jwRVXdkK2U34nBDUKKT
1033,14.0,Passionfruit,Drake,8077607.0,2017-04-14--2017-04-21,us,7hDc8b7IXETo14hHIHdnhd
1034,15.0,FEAR.,Kendrick Lamar,7973765.0,2017-04-14--2017-04-21,us,23luOrEVHMfoX0AhfbQuS6
1035,16.0,iSpy (feat. Lil Yachty),KYLE,7918998.0,2017-04-14--2017-04-21,us,2EEeOnHehOozLq4aS0n6SL
1036,17.0,Shape of You,Ed Sheeran,7744273.0,2017-04-14--2017-04-21,us,7qiZfU4dY1lWllzX7mPBI3
1037,18.0,That's What I Like,Bruno Mars,7705976.0,2017-04-14--2017-04-21,us,0KKkJNfGyhkQ5aFogxQAPU
1038,19.0,GOD.,Kendrick Lamar,7402754.0,2017-04-14--2017-04-21,us,5p3NP9mQblDsVJLdfNZJ3I
1039,20.0,DUCKWORTH.,Kendrick Lamar,7203201.0,2017-04-14--2017-04-21,us,0y9uTzK9cNKSAEHnpeRG8C
1040,21.0,Congratulations,Post Malone,6418155.0,2017-04-14--2017-04-21,us,3a1lNhkSLSkpJE4MSHpDu9
1041,22.0,Portland,Drake,6344246.0,2017-04-14--2017-04-21,us,2bjwRfXMk4uRgOD9IBYl9h
1042,23.0,Something Just Like This,The Chainsmokers,6334732.0,2017-04-14--2017-04-21,us,6RUKPb4LETWmmr3iAEQktW
1043,24.0,Location,Khalid,6304223.0,2017-04-14--2017-04-21,us,152lZdxL1OR0ZMW6KquMif
1044,25.0,Stay (with Alessia Cara),Zedd,6267985.0,2017-04-14--2017-04-21,us,0dA2Mk56wEzDgegdC6R17g
1045,26.0,Tunnel Vision,Kodak Black,6097185.0,2017-04-14--2017-04-21,us,4Q3N4Ct4zCuIHuZ65E3BD4
1046,27.0,It Ain't Me (with Selena Gomez),Kygo,5597197.0,2017-04-14--2017-04-21,us,3eR23VReFzcdmS7TYCrhCe
1047,28.0,Slide (feat. Frank Ocean & Migos),Calvin Harris,5077730.0,2017-04-14--2017-04-21,us,7tr2za8SQg2CI8EDgrdtNl
1048,29.0,Issues,Julia Michaels,5070415.0,2017-04-14--2017-04-21,us,1sXUWdKx03aP9Gmzft58rt
1049,30.0,Bounce Back,Big Sean,4740438.0,2017-04-14--2017-04-21,us,0SGkqnVQo9KPytSri1H6cF
1050,1.0,HUMBLE.,Kendrick Lamar,20017050.0,2017-04-21--2017-04-28,us,7KXjTSCq5nL1LoYtL7XAwS
1051,2.0,DNA.,Kendrick Lamar,14489827.0,2017-04-21--2017-04-28,us,6HZILIRieu8S0iqY8kIKhj
1052,3.0,Mask Off,Future,10968796.0,2017-04-21--2017-04-28,us,3rOSwuTsUlJp0Pu0MkN8r8
1053,4.0,Despacito - Remix,Luis Fonsi,10924444.0,2017-04-21--2017-04-28,us,5CtI0qwDJkDQGwXD1H1cLb
1054,5.0,XO TOUR Llif3,Lil Uzi Vert,10278300.0,2017-04-21--2017-04-28,us,2eMwDehkIC1j68U6FA3Eiq
1055,6.0,ELEMENT.,Kendrick Lamar,9028611.0,2017-04-21--2017-04-28,us,1EaKU4dMbesXXd3BrLCtYG
1056,7.0,LOVE. FEAT. ZACARI.,Kendrick Lamar,8860544.0,2017-04-21--2017-04-28,us,6PGoSes0D9eUDeeAafB2As
1057,8.0,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,8491077.0,2017-04-21--2017-04-28,us,6SwRhMLwNqEi6alNPVG00n
1058,9.0,Passionfruit,Drake,7912671.0,2017-04-21--2017-04-28,us,7hDc8b7IXETo14hHIHdnhd
1059,10.0,iSpy (feat. Lil Yachty),KYLE,7775228.0,2017-04-21--2017-04-28,us,2EEeOnHehOozLq4aS0n6SL
1060,11.0,That's What I Like,Bruno Mars,7328287.0,2017-04-21--2017-04-28,us,0KKkJNfGyhkQ5aFogxQAPU
1061,12.0,Shape of You,Ed Sheeran,7248763.0,2017-04-21--2017-04-28,us,7qiZfU4dY1lWllzX7mPBI3
1062,13.0,Location,Khalid,6541716.0,2017-04-21--2017-04-28,us,152lZdxL1OR0ZMW6KquMif
1063,14.0,Congratulations,Post Malone,6441196.0,2017-04-21--2017-04-28,us,3a1lNhkSLSkpJE4MSHpDu9
1064,15.0,Stay (with Alessia Cara),Zedd,6369297.0,2017-04-21--2017-04-28,us,0dA2Mk56wEzDgegdC6R17g
1065,16.0,XXX. FEAT. U2.,Kendrick Lamar,6355457.0,2017-04-21--2017-04-28,us,4iYRa2btalAzPZoSYfROqF
1066,17.0,Tunnel Vision,Kodak Black,6317923.0,2017-04-21--2017-04-28,us,4Q3N4Ct4zCuIHuZ65E3BD4
1067,18.0,Portland,Drake,6178232.0,2017-04-21--2017-04-28,us,2bjwRfXMk4uRgOD9IBYl9h
1068,19.0,YAH.,Kendrick Lamar,6016643.0,2017-04-21--2017-04-28,us,4BHSjbYylfOH5WAGusDyni
1069,20.0,Something Just Like This,The Chainsmokers,5757138.0,2017-04-21--2017-04-28,us,6RUKPb4LETWmmr3iAEQktW
1070,21.0,PRIDE.,Kendrick Lamar,5392632.0,2017-04-21--2017-04-28,us,6IZvVAP7VPPnsGX6bvgkqg
1071,22.0,It Ain't Me (with Selena Gomez),Kygo,5373517.0,2017-04-21--2017-04-28,us,3eR23VReFzcdmS7TYCrhCe
1072,23.0,FEEL.,Kendrick Lamar,5258544.0,2017-04-21--2017-04-28,us,2LTlO3NuNVN70lp2ZbVswF
1073,24.0,Slide (feat. Frank Ocean & Migos),Calvin Harris,5252771.0,2017-04-21--2017-04-28,us,7tr2za8SQg2CI8EDgrdtNl
1074,25.0,LUST.,Kendrick Lamar,5049004.0,2017-04-21--2017-04-28,us,06FCvd7rrRcF3DdvWH5Isp
1075,26.0,Issues,Julia Michaels,4884063.0,2017-04-21--2017-04-28,us,1sXUWdKx03aP9Gmzft58rt
1076,27.0,goosebumps,Travis Scott,4663237.0,2017-04-21--2017-04-28,us,6gBFPUFcJLzWGx4lenP6h2
1077,28.0,Bounce Back,Big Sean,4551469.0,2017-04-21--2017-04-28,us,0SGkqnVQo9KPytSri1H6cF
1078,29.0,Body Like A Back Road,Sam Hunt,4518276.0,2017-04-21--2017-04-28,us,7mldq42yDuxiUNn08nvzHO
1079,30.0,T-Shirt,Migos,4208059.0,2017-04-21--2017-04-28,us,7KOlJ92bu51cltsD9KU5I7
1080,1.0,HUMBLE.,Kendrick Lamar,18114284.0,2017-04-28--2017-05-05,us,7KXjTSCq5nL1LoYtL7XAwS
1081,2.0,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,15794137.0,2017-04-28--2017-05-05,us,3DXncPQOG4VBw3QHh3S817
1082,3.0,Despacito - Remix,Luis Fonsi,12504839.0,2017-04-28--2017-05-05,us,5CtI0qwDJkDQGwXD1H1cLb
1083,4.0,DNA.,Kendrick Lamar,11478984.0,2017-04-28--2017-05-05,us,6HZILIRieu8S0iqY8kIKhj
1084,5.0,Mask Off,Future,10675572.0,2017-04-28--2017-05-05,us,3rOSwuTsUlJp0Pu0MkN8r8
1085,6.0,XO TOUR Llif3,Lil Uzi Vert,10621987.0,2017-04-28--2017-05-05,us,2eMwDehkIC1j68U6FA3Eiq
1086,7.0,iSpy (feat. Lil Yachty),KYLE,7845512.0,2017-04-28--2017-05-05,us,2EEeOnHehOozLq4aS0n6SL
1087,8.0,LOVE. FEAT. ZACARI.,Kendrick Lamar,7538750.0,2017-04-28--2017-05-05,us,6PGoSes0D9eUDeeAafB2As
1088,9.0,Passionfruit,Drake,7467616.0,2017-04-28--2017-05-05,us,7hDc8b7IXETo14hHIHdnhd
1089,10.0,That's What I Like,Bruno Mars,7288712.0,2017-04-28--2017-05-05,us,0KKkJNfGyhkQ5aFogxQAPU
1090,11.0,ELEMENT.,Kendrick Lamar,7021119.0,2017-04-28--2017-05-05,us,1EaKU4dMbesXXd3BrLCtYG
1091,12.0,Shape of You,Ed Sheeran,6753616.0,2017-04-28--2017-05-05,us,7qiZfU4dY1lWllzX7mPBI3
1092,13.0,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,6620029.0,2017-04-28--2017-05-05,us,6SwRhMLwNqEi6alNPVG00n
1093,14.0,Location,Khalid,6534071.0,2017-04-28--2017-05-05,us,152lZdxL1OR0ZMW6KquMif
1094,15.0,Stay (with Alessia Cara),Zedd,6486972.0,2017-04-28--2017-05-05,us,0dA2Mk56wEzDgegdC6R17g
1095,16.0,Tunnel Vision,Kodak Black,6113164.0,2017-04-28--2017-05-05,us,4Q3N4Ct4zCuIHuZ65E3BD4
1096,17.0,Congratulations,Post Malone,5912302.0,2017-04-28--2017-05-05,us,3a1lNhkSLSkpJE4MSHpDu9
1097,18.0,Portland,Drake,5848128.0,2017-04-28--2017-05-05,us,2bjwRfXMk4uRgOD9IBYl9h
1098,19.0,Something Just Like This,The Chainsmokers,5449679.0,2017-04-28--2017-05-05,us,6RUKPb4LETWmmr3iAEQktW
1099,20.0,Slide (feat. Frank Ocean & Migos),Calvin Harris,5398063.0,2017-04-28--2017-05-05,us,7tr2za8SQg2CI8EDgrdtNl
1100,21.0,It Ain't Me (with Selena Gomez),Kygo,5392284.0,2017-04-28--2017-05-05,us,3eR23VReFzcdmS7TYCrhCe
1101,22.0,Unforgettable,French Montana,5376390.0,2017-04-28--2017-05-05,us,1F2HXIJrE2Xn81OzT2zZvW
1102,23.0,goosebumps,Travis Scott,4954017.0,2017-04-28--2017-05-05,us,6gBFPUFcJLzWGx4lenP6h2
1103,24.0,Issues,Julia Michaels,4890918.0,2017-04-28--2017-05-05,us,1sXUWdKx03aP9Gmzft58rt
1104,25.0,1-800-273-8255,Logic,4854506.0,2017-04-28--2017-05-05,us,5tz69p7tJuGPeMGwNTxYuV
1105,26.0,Body Like A Back Road,Sam Hunt,4583820.0,2017-04-28--2017-05-05,us,7mldq42yDuxiUNn08nvzHO
1106,27.0,XXX. FEAT. U2.,Kendrick Lamar,4522749.0,2017-04-28--2017-05-05,us,4iYRa2btalAzPZoSYfROqF
1107,28.0,Bounce Back,Big Sean,4328080.0,2017-04-28--2017-05-05,us,0SGkqnVQo9KPytSri1H6cF
1108,29.0,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,4290486.0,2017-04-28--2017-05-05,us,6Q2FftbUG530lCtBI74bMH
1109,30.0,do re mi,blackbear,4222231.0,2017-04-28--2017-05-05,us,3Q3myFA7q4Op95DOpHplaY
1110,1.0,HUMBLE.,Kendrick Lamar,17089236.0,2017-05-05--2017-05-12,us,7KXjTSCq5nL1LoYtL7XAwS
1111,2.0,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,14475825.0,2017-05-05--2017-05-12,us,3DXncPQOG4VBw3QHh3S817
1112,3.0,Despacito - Remix,Luis Fonsi,12684549.0,2017-05-05--2017-05-12,us,5CtI0qwDJkDQGwXD1H1cLb
1113,4.0,XO TOUR Llif3,Lil Uzi Vert,10887733.0,2017-05-05--2017-05-12,us,2eMwDehkIC1j68U6FA3Eiq
1114,5.0,Mask Off,Future,10217569.0,2017-05-05--2017-05-12,us,3rOSwuTsUlJp0Pu0MkN8r8
1115,6.0,DNA.,Kendrick Lamar,10039802.0,2017-05-05--2017-05-12,us,6HZILIRieu8S0iqY8kIKhj
1116,7.0,1-800-273-8255,Logic,8951613.0,2017-05-05--2017-05-12,us,5tz69p7tJuGPeMGwNTxYuV
1117,8.0,iSpy (feat. Lil Yachty),KYLE,7638987.0,2017-05-05--2017-05-12,us,2EEeOnHehOozLq4aS0n6SL
1118,9.0,That's What I Like,Bruno Mars,7151774.0,2017-05-05--2017-05-12,us,0KKkJNfGyhkQ5aFogxQAPU
1119,10.0,Passionfruit,Drake,6983750.0,2017-05-05--2017-05-12,us,7hDc8b7IXETo14hHIHdnhd
1120,11.0,Congratulations,Post Malone,6979003.0,2017-05-05--2017-05-12,us,3a1lNhkSLSkpJE4MSHpDu9
1121,12.0,LOVE. FEAT. ZACARI.,Kendrick Lamar,6648919.0,2017-05-05--2017-05-12,us,6PGoSes0D9eUDeeAafB2As
