,0
1733,3Oovjs1GW9tF5vF295AKp0
1734,76XMB4mN1DMUz3cHwevjPO
1735,5OpiyfqaQLdtwHd3SfembH
1736,6pG17TLGmfjvnLCtbRMEZM
1737,1etiUDkISHELzQGMY79ryt
1738,4o05DiC0RQ9DNtGJGauwna
1739,4o05DiC0RQ9DNtGJGauwna
1740,4sjLcE0GQ6urc4iUXsUPe9
1741,0ExiKxfY5rHBW06TcV1xXU
1742,6kN06eEOblRAuWI0xUUS91
1743,7v14trtWiPnGRPmczaabqg
1744,5Id5B3dxJZhPcV9GzgYZZe
1745,1xWH8zYtDeS9mW1JJG23VZ
1746,4SZepBIPDRwPaHIjAKwRDb
1747,1lOe9qE0vR9zwWQAOk6CoO
1748,4G8gkOterJn0Ywt6uhqbhp
1749,6raYdMQsafmXmiqwsI4Vzq
1750,5bA0R8kmbTA9QO4OahbLAe
1751,4tIj9moC5Su9HPU48vBbF5
1752,6kgHDRYhJd7dB9sPWvHy96
1753,79qxwHypONUt3AFq0WPpT9
1754,16muBPcWmkHSl1uM4tE8WL
1755,4uv94t119y9ISgd7U1nWnL
1756,1m0UFnuTktOkksvjbF9z0m
1757,63TyoT9Ee03rQxv8xmdJ2l
1758,2tg1YFdY6eE6ODhUcmsVQF
1759,4SUwJA3eUVNHExxMPEUhQe
1760,4u39IY2QjY1utpNCCF4is0
1761,4xjVP2Vogo0C72o6Nevq0W
1762,0y4wYAGijzehQGFiGlSFMP
1763,1V5EGX93Ezv1mxow0b4pwC
1764,072PI4U52gO1NasX4Lpv7Z
1765,4VMiNOpnjRwSCwmHaUfOMM
1766,0FaVlC0DFDViT0svJC6lpK
1767,672L8kwlwJu5w8D6MWyvDC
1768,3yHTTHbT058Ow0favhZO38
1769,1IbaGRC0Yrovu3MP1ipf1u
1770,4RVbK6cV0VqWdpCDcx3hiT
1771,4GSjFSK1SM78wPTVbsSB0S
1772,3fFBZvG777xoKyvcrBq7lc
1773,6ZfPmIbwzz6fopTNwAJTPs
1774,7uEzEAcV7WL9osYSXWXeF5
1775,0ezeXzG4Qi5GJGu9E3W4VY
1776,0zvN9oq95bIEQjvfcdeZlX
1777,33ihZWqvTNPd6MfNDGZTUX
1778,33ihZWqvTNPd6MfNDGZTUX
1779,4cRBqWBjuccCowYVHFlXK6
1780,4FpfU1O7WCLBnmwu5XAFk4
1781,2PtBhfoPZ6VYtXkrE5FrCH
1782,2D3z17LBMJ2HEHeBFFjTLi
1783,7LLXLd0pisbEAdIVK502VM
1784,4KqPuyZdcjXuRqXSARnt6r
1785,6OaXwDwQ5pQkBRkaOprxPK
1786,1BjQ4UMtFEevraJaLt0Ode
1787,5ynxx6zC4dgzsMHLYQ04Dc
1788,5ynxx6zC4dgzsMHLYQ04Dc
1789,4UKCKdYiLN6IMA5ZESUTL7
1790,3LK6wDkhbTyg8GhJidU9oC
1791,5sIx4BlfYGuZeSLF40N9GH
1792,77mh9ekRRedxpn25cf4p6q
1793,0JYAsQJWIuaYUvZGF1qapT
1794,0mjAU3yKR1QnXnHtjGJqTM
1795,0mjAU3yKR1QnXnHtjGJqTM
1796,19yscu9T9f4LDE1L0f9pSb
1797,20bD4lkiXkxl5VVg0Y7Tjz
1798,3pZVH0mPC6fxtmjOT0i9t5
1799,2MlI59j4HulbMIe4QReoi2
1800,7Fv8Qp3tTSbSS2VjryUF7L
1801,65fpYBrI8o2cfrwf2US4gq
1802,2WF9sJZSfAhJAiogtMZANC
1803,0B6M1Nu9qeYvN8qyRLJdyn
1804,7gQWTvDx7VJRzeRbnlyIm4
1805,3usM520kfIRpWNaYOwdnYI
1806,73mAwaps8jXMZJ0Ywpuq7t
1807,2pAUx2a1F5JCaVgytQm8fI
1808,0L8X7lc6mbQ9fty4V9z3mE
1809,1ARJhjuI6TNYZCxYygFQ4F
1810,1ARJhjuI6TNYZCxYygFQ4F
1811,6uq8S5lQwzRC4FIVUWhoeV
1812,5OqDJGoh8DpiN0Y1CgNVgr
1813,4zxpssj8DyrfZcEUSUiNxG
1814,4zxpssj8DyrfZcEUSUiNxG
1815,2jt2WxXMCD4zjACthkJQVE
1816,0tV8pOpiNsKqUys0ilUcXz
1817,0tV8pOpiNsKqUys0ilUcXz
1818,4HIv1dRF270YMyfvuxnF0d
1819,6pZHZndlo57dPCYnvlYFOE
1820,4nxgA1nvXvTkmsBY0vJV57
1821,28QEJ42cRjtEr5x9Pa2KxU
1822,0wdV94AXGRphrbkDWLNzVC
1823,2qxaR31Te4xDR2yO6LqM8z
1824,54inhxqvwEzNHd8KdjXKBm
1825,5r00wpsojd4mBYaQFDvni7
1826,11Rm75lU5EmETsTR22C0gT
1827,28B02YJaBMp2byqoM9H92n
1828,3V8YWPYk01B0ZFIjAt05za
1829,2SbanBn3Tk4wheAsetH7FJ
1830,38HcgcQC4suvti0Sa0e5yc
1831,0SwB9nk7EfDUnIGbz7Go9G
1832,7fPuWrlpwDcHm5aHCH5D9t
1833,5MqPHMhLXyZDDPHMGEF6MQ
1834,7sB2rmolvEt77KFPCraSNc
1835,4hLQfgtzEyxme6w5GiwAEy
1836,0Tm5ER6IrGfmW0yZ5lkQli
1837,0DSobc54Tm1b8ZtjwJMc5f
1838,5tAa8Uaqr4VvA3693mbIhU
1839,56eGOeSsqdg3FLxdo83TwV
1840,6p8eEdiZLKJH8tcjGZuNTK
1841,6p8eEdiZLKJH8tcjGZuNTK
1842,3yRtCntPrFnfYgiqn1He2o
1843,1cdCwU8dUHGcoWX40D781S
1844,3DK6m7It6Pw857FcQftMds
1845,1aSTn7F9RUijD31mAzjlQx
1846,0BjEQJZy4rfUNpKHiaYirL
1847,2zoNNEAyPK2OGDfajardlY
1848,1VPUpUwtbpoRVXt0txVU0w
1849,5kcOXucLoFtzDYXf6uI30N
1850,7wTA0NKIm6T7nP2kaymU2a
1851,3ee8Jmje8o58CHK66QrVC2
1852,5bcuuRgZX5Z0pVTexJNBUC
1853,3ee8Jmje8o58CHK66QrVC2
1854,6Z8R6UsFuGXGtiIxiD8ISb
1855,65xH0C8jJ2YHOAF7uWsmHN
1856,1cYn1ux3gLJE5r9ewwfjnd
1857,1Wc1SQwiThvSu9dMc5opth
1858,7vgv8KZBSo0TPzyIWG9yzV
1859,5sC0youR92ljJRn6VatElb
1860,6jkWn2bAYSuw31qfJAPciF
1861,6i6tWyrp73f27zHQtPX9fJ
1862,26Vcf2qFrnaa0pFJkGFh61
1863,5iln7pnE6X5zwL1ATmqH90
1864,6cblRiEGDRNZgowcm951R3
1865,6XlSyYFTU1nodeWwwzVgTV
1866,2hnMS47jN0etwvFPzYk11f
1867,634N8zQG5IUEkSYBFynoY9
1868,1n7omixiROWs5q6xpWiQuL
1869,5kfNriitmkNE8mUbZ7gbq8
1870,5l66zJX4PpyS7b5DgoNJX9
1871,6FhB5ZyT4JsIJ0ozDlXCIp
1872,33sqo826sPntup9q2QUNrz
1873,3asFGFY3uLjMDmML1p0tYm
1874,1xmZK3YTextsiq0JPoXYof
1875,76vMKwFtdDDCLcM6zXybjB
1876,7H6ev70Weq6DdpZyyTmUXk
1877,6Vc5wAMmXdKIAM7WUoEb7N
1878,1oqYVpmmliXObp0cCdZwFx
1879,6pb7GiroRwDLaoelwfolyP
1880,5b6zjsBrZCqe6RFycLz2tc
1881,57oJKJys4oC7NTR7hwZkPU
1882,1Z2MfAx1nJ09NzGjodnvRW
1883,6vYGqxYCAcj4gfyrGcqN3i
1884,7HLglWbzDheHZ3VZUbxGLC
1885,1AROE0XcC4ySCxXF65mutZ
1886,68uuz61IqrSJjO6ffO3yHc
1887,2t5yMdaYlM6pKxJvG7Xc0m
1888,5bJ1DrEM4hNCafcDd1oxHx
1889,4vSoyDfL0uZyUoWu5NNNsQ
1890,2rUwQj4SWaP2anuGDtNpYR
1891,4PV0uE5pZSh44E3NqNNDEH
1892,4eubZoLt0CrH3xxhw4oa5B
1893,4antEhWfaS40HDDzDw0BFf
1894,5RlHbeRXOUNmYpXR40Qqd7
1895,0SqvY9AjsTEg8F6TsxxB0J
1896,6dKtDjv2aO45fqFsBboNpq
1897,4UEuIEv9Wc3wtiWUplGJ7q
1898,4USGABOAM5b8pAZ0hpu0UE
1899,44e7zSLoW54t5TdQ1jRjO5
1900,0H1Had94fszD13qsFsP1U5
1901,2hicQMyFRXr2ITuYp8DxTs
1902,6K3QDugc6Z34j84cz24ZDW
1903,5tqSUxm3Wpql0dlLMrIAp1
1904,2Z6VSz6nHF9dKNHQl0pUSF
1905,2VxeLyX666F8uXCJ0dZF8B
1906,2jWBH2mvHuisHxhpDbHSXP
1907,0CfmNX2TXk7yoJqHJiixnp
1908,5oeKHrUHPT4lUKrDRVlWNp
1909,698eQRku24PIYPQPHItKlA
1910,4z6mZWFgBZd07926K61Mi8
1911,5HwnezK198pJCEj1l2Adjy
1912,0DEF6mHj3FC9QJ0YaV9Zgn
1913,39vrbjCMTRXEdiIr2IsBgd
1914,2jey6aQoRNao7Ou9ftOXFC
1915,6RgkM1WIBmYT7XNbFQ5u7W
1916,3XOKU8CKSiQsuQHD5vhzo5
1917,5BOBHIBuzvQuIYL1E1nDzl
1918,59WWDNjN2fYf3uAeV95heB
1919,402tJQLOb6vlVPpdv5p3Wv
1920,1OWGLpptXlHLw1yibeHiHa
1921,1OWGLpptXlHLw1yibeHiHa
1922,48mT0UnkDbUChRUEQBxHM9
1923,0RgcOUQg4qYAEt9RIdf3oB
1924,5T3i5WkfjgJQpl8IANqjXZ
1925,2BJSMvOGABRxokHKB0OI8i
1926,6TrjaOqUwdKQ7KNxJr2s9Y
1927,6PN7QeNItfzZBpCTQvsLyq
1928,5ExHDzOoOhC4xZGPh9zyQZ
1929,2GlATHCDbLW7xq5BE0Bz5g
1930,4ofwffwvvnbSkrMSCKQDaC
1931,5j1zOOvkxxe4uZZ2Jgl8r4
1932,0XPlSuCVQ1nOhzTpFgnDSz
1933,50Fn2YOV6G0BjgZimrE65B
1934,35wvL50xvKpCHEJPxLOLPI
1935,0GY6fpwqKAeNhZDRljl09k
1936,58kZ9spgxmlEznXGu6FPdQ
1937,7Ec5VCqrysMwRe9tFH61jK
1938,2xLMifQCjDGFmkHkpNLD9h
1939,776xH04Us0YBTdspg6C1cP
1940,07XhZyYKgZMT4SBAddwVhl
1941,6Na5uKk5SsqZimk0hAWo8y
1942,4b5dJnsSUGb5txdsbasJ9P
1943,2ioXGSTg8y8YGq4eIoVcCw
1944,2ijef6ni2amuunRoKTlgww
1945,5rUNrHC5b0oYanaw370Ncz
1946,3gV0E3N4uOcoNsbxLkGWkp
1947,6HguG9HRb1Ke1bhihfE4m8
1948,3gpU0uqDonMBKEcJu4Rzsf
1949,3pC8tUjIZPORslYYmJbJcz
1950,4pNiE4LCVV74vfIBaUHm1b
1951,4xb8JHIN56xixSl6vkSPjm
1952,4xb8JHIN56xixSl6vkSPjm
1953,54rQxr2XJZ4vf0mRyGsqAo
1954,54rQxr2XJZ4vf0mRyGsqAo
1955,6NMtzpDQBTOfJwMzgMX0zl
1956,4F4TGsDYacEbw4PLAIyJ2e
1957,3V0assD4Gg4BrXFzDrcWVj
1958,64fzn2ewOdSH57wrxTPGov
1959,3Gda1sTo2ZjbztjjsnAsP3
1960,0rKtyWc8bvkriBthvHKY8d
1961,6ET9kf9riLETWs9lePUEAI
1962,6MBUUSIWCzaXW4q58Ktrv9
1963,0rKtyWc8bvkriBthvHKY8d
1964,73FDJgnjt6ZcxoiavN6XrS
1965,34ogu9WLRzVwPTh9J8KdVI
1966,4gT3mNJA8lnlkYFqGZ8IA2
1967,6rAGFgcGtlIdYxlhDizXNo
1968,18mjZvyo3mHKZOpuisQjJb
1969,5G6Gt9RtNaeIE418pd4yre
1970,66jMYG0wj6m6oj8LKvteEn
1971,7FjZU7XFs7P9jHI9Z0yRhK
1972,3qLntYODa6fXfUFFcCytbt
1973,22v7TSojrks5saGHHVjHus
1974,0EA2RhRHL4KWeNa7JfD1Yw
1975,4R5kwDx0ryIMiK2PKqbNVY
1976,4zIiarkbaDt2cm6sukb1Xt
1977,5NhlpQ6BOIz3S5welptk1W
1978,0Jr4zQh5i3vrKFEcXrhhxl
1979,16alIECb5fFTfrjLJ1tFSN
1980,55WLWX71YkHt2tSucNIf1g
1981,7DQ5CZjAQdhgDgdnSXxJ7Z
1982,35xSkNIXi504fcEwz9USRB
1983,35xSkNIXi504fcEwz9USRB
1984,5YOkA7qd2983FtBQnP8sYx
1985,3ae686rmXIGq7ufDlozcde
1986,735RSTb2xbtWbDtKD9XDYi
1987,735RSTb2xbtWbDtKD9XDYi
1988,3FYeLvLIeZS1QG0K7bCnhH
1989,2vcfImyMOQjYhnKOVkjoIR
1990,2hI8UCINh2fK8Z0uIkntxF
1991,3OBHpK5sbRBj3xQLCFcBLt
1992,2XXGgYwJTdg4wnd3qLrdzR
1993,7qEHsqek33rTcFNT9PFqLf
1994,0ga9CU2hRiiaaPF6ny4qz7
1995,1esX5rtwwssnsEQNQk0HGg
1996,6u8hSdYZxbK5EczDPRIXXf
1997,2YNVpj4AfBb3HN1QTqEcVB
1998,7IL3UOlcJ6nmcCMwpnlfcA
1999,2UbJCb8sb4mZMtxizHCVuv
2000,39UVKDPx3FXxsHCFUQp7Qd
2001,4AYtqFyFbX0Xkc2wtcygTr
2002,0IJK096XrKQd14Q6fNqW0e
2003,2x0RZdkZcD8QRI53XT4GI5
2004,4fjzDf54eBNOlW45mNe14U
2005,467eMlMa6dmZezv8LRLJmU
2006,1egCDDVgS95srpSPxrGpvi
2007,6h2wpo2pshM8QnAvRySEO0
2008,58iyYCEeloxb411Y682K5s
2009,5oOAApLytrsYIio4Tn9tQJ
2010,7qXPZxXn6Xmv1sjh03skiW
2011,7lurcq2Yw96B1K0KOJAHxg
2012,1JPRgRUK044O15wgv8uZO1
2013,5bum4HbCDFoB9wpsc0sQky
2014,6ffCTLnwgOBNv09A9UCRl9
2015,3GJ4hzg4lrGwU51Y3VARbF
2016,3GJ4hzg4lrGwU51Y3VARbF
2017,15eWNa3kpCPKILbSvvzSWl
2018,5diN5Ht0cc3B7iAbYde8i3
2019,1XYHjX6GoQgfaEI4R1i590
2020,6VrCmhRBFnuGKmtNfk4jDs
2021,5z1CmZthX5f2ykP73cggJu
2022,0R6UBiz3fJk4lxhKR5799F
2023,6HRU0CPcG0q3Dq8XVBWacL
2024,2CtCwQhY0ZLvr8L2l8Bo6e
2025,7MXVkk9YMctZqd1Srtv4MB
2026,0FgNSsaSZTvbLXUumSO8LQ
2027,7wBJfHzpfI3032CSD7CE2m
2028,3ekiaLepyHvS65i9fNTZ66
2029,1Nj2oBISdFDSF8eDuXcALz
2030,5M1QuhhIwEqNXeNooLndH7
2031,3mc2z2g6TxBHJj6zeaGlr7
2032,6Vr0hVLisVd3RrVOiiL6ly
2033,2BwmbZnTS8RCH8upxgwmsy
2034,397AkOxBC7w8j5J6fVsGk0
2035,2yvDDDQUmJnop6ycSqOAGf
2036,3cSuhzV7wKX5diQ8hos78P
2037,6J6RWKCPN5RFKHUKEUFjxS
2038,60Z57Wdrn0pEVpHI7d7GAX
2039,1SZ5EEmCQ03fRAHnFNYW8N
2040,48XkVAagIoQHCsOlJtXUd5
2041,2tXZxXmknsaVTNTaCvnlx8
2042,0HU8CeTestQjoRF2ekaLqx
2043,1KWLyoPChJrBQFscO8NW8D
2044,16FbHwKRPjfCgdyJAoAlKW
2045,1xYpVRspgaLxdJLOTQkTjg
2046,5GneHmxJdDsPtN2AI3y4Uj
2047,5Uh1uXAwxHdzeENqcBVZIH
2048,2GyYEekbHauEVHmtyi8AXL
2049,22GZFU4vcUB44DGhZhfaIJ
2050,7E9URUZz4m38M4t7yME5oU
2051,34I0nBvoE0ZXmqbKiJ5BWS
2052,4Ro98RCK90oHqqSZUnTFq5
2053,0KRkgRkBa1fA4vJl8PMOTf
2054,09gXQEruw09gxs0kaOdXmN
2055,7cK7hDrE7vAesPf8xd5zmb
2056,2kJu14V7hbZw3I4K8L8SXb
2057,1jzOG0T6JjvaOoHgzl91Nd
2058,5YeHLHDdQ4nKHk81XFWhCU
2059,7FeWgVGGphXuSUu5wNeAcJ
2060,3WVhkjB7Y4xFruqoCAajBb
2061,6U0FIYXCQ3TGrk4tFpLrEA
2062,7J94LZ3lmwI12XRVsOYJZL
2063,7J94LZ3lmwI12XRVsOYJZL
2064,6YUTL4dYpB9xZO5qExPf05
2065,4HG1YiGBseVKzjyKcmAJen
2066,27eoxLey5aGRJGAf5jmWoJ
2067,7znbs5T41Li5UBiVGhEACQ
2068,4j3GWI86JvSaF0BLdmgcfF
2069,7EHAXZenBzmGCpccWCyg8z
2070,5vsRm2aCBl5T2qdpvwtrf6
2071,2aPTvyE09vUCRwVvj0I8WK
2072,3KkXRkHbMCARz0aVfEt68P
2073,6trwNRKYjipVE9wUYSSG82
2074,7IE8eERSpTC9Jaw3arl99B
2075,53yTYusPQJ1AApL1hi0Dnc
2076,0hNduWmlWmEmuwEFcYvRu1
2077,7yt6eiZQCkVFEzwGp4Pbor
2078,2ZIZXWnU52s0C75sPYiwvh
2079,67YPjbcxUypwNOwYBZquq1
2080,6jT85s2dZ55HBqjXYi2rfI
2081,3stOygN0I7CIvkEB2LJGbv
2082,5q1d8UaWOGD2IO90X7msZo
2083,25sgk305KZfyuqVBQIahim
2084,70khXICDeTTxgYtw3EysKH
2085,5hLwt3TSmr9pA3SY5Gh3s3
2086,1wJRveJZLSb1rjhnUHQiv6
2087,003FTlCpBTM4eSqYSWPv4H
2088,59oP06RoBps6bvbvSQ1Zee
2089,36BLqdTQ0JZ1tLdugTlCl9
2090,5ynO8cYFjDwELIZfFHHeYe
2091,5PmrGSGGJNkItdlr5Jy0m4
2092,5GSF54zb8HD3TxvYZvvSJx
2093,5Fw17rh1qEC6YoT32BijNI
2094,3AzvNvE3xpgelqmE5MRnbI
2095,3AzvNvE3xpgelqmE5MRnbI
2096,2w7O4XCRoIJrwF1NqKL9TM
2097,3dCZm5HrG0jIXAHfNkg2H0
2098,0IJqdTYusluGN3NX71nQf8
2099,6DEaND0SHv3sC11xobZLiy
2100,4w8niZpiMy6qz1mntFA5uM
2101,4mHgYpuGHu99Mw69E83CP2
2102,6A9mMKHYdeUJGvQDKChC0C
2103,6TqXcAFInzjp0bODyvrWEq
2104,51w9Jbat1pLeWINGCpnQUR
2105,51w9Jbat1pLeWINGCpnQUR
2106,4cjNGrc51LhvkXdER37WMN
2107,73bva6qBjtCQd9MtwgRlLa
2108,4ksuI04WMvUnJbHQjgs3L5
2109,1smOhIn2NNZIsZw96C9fsI
2110,7nAfXgeHfDO50upcOjJOaq
2111,3sPpTsMNzlyJJx9LLJFT0e
2112,5IaHrVsrferBYDm0bDyABy
2113,6SOBCABlykuNrO04rmXpLs
2114,2PAYSgrVOBz8RJqp9B7QLu
2115,2Y1qcW4b9aVRnX1fHaVvxY
2116,0ifLplTQxXkFZKMQpWCHii
2117,059bcIhyc2SBwm6sw2AZzd
2118,4RZDQ6jEPLt9N91scevCj0
2119,0fIFjeeLJjIBliWUCsxyMF
2120,0LKEbc1vKhNjE22w2IGFfr
2121,5h8VHxOBK1VWWj46T8fSly
2122,6nBQFAIVFmAx2oZ8p6lUg6
2123,5VQpJ2AY2iMzrRZKgcvNjh
2124,3e9HZxeyfWwjeyPAMmWSSQ
2125,751gBcu62kORDelX7FV0mM
2126,0LPbvUObZwqkiTv6LJp5Ma
2127,2lu7sjHd7gRf2xfv9PM7Fe
2128,4ixnY07lxMziatNqonUB8d
2129,25YvGDl2zSE0pH8jrMZ6aY
2130,7grWGhX8SHNmyGOkMNVMCt
2131,5pVbLYTdihSKd8Kylfhwa7
2132,0WTN7om3lHG3yYMigwzBxl
2133,3lPj2nA1lIrWIpbnhNG57v
2134,5tsI3xxDHDgzHhn30LTQNz
2135,3D110t9ctcoOoylXsc3iR8
2136,3Kuu5vASpXK8oRsxOvau6P
2137,4ln2sKSeCWSXVizGe2KKZA
2138,4NBTZtAt1F13VvlSKe6KTl
2139,4NBTZtAt1F13VvlSKe6KTl
2140,0b9oOr2ZgvyQu88wzixux9
2141,34DFpyq5NJJ79GnGbbJH3p
2142,1fiXOseADM3jc6vtaKNvkm
2143,3oh6SCCeLuXhFpEyepla6G
2144,57lCa95tmjJ8EYdNTex8Kk
2145,7D8aQaRzoi9Qzz5yerVK5b
2146,7GbAp0HKPQW7WnFJAzMoRk
2147,74cVJfmK18rhWnscIpGXjt
2148,4lJNen4SMTIJMahALc3DcB
2149,5ouGWMPxx4Lv8vUWpfGcZT
2150,489AYiTB0ylShgV29tihMo
2151,7FC1Yd4Q1zGqlfgHD0FkHM
2152,3uDLVqQ76gixHkG1S13Buy
2153,2RPbRx7ySrYfq62yNKPvQV
2154,2jL9sjFc2LZsQBGbQnrjXR
2155,1a4CA0tFvzwUrx8UxwoU64
2156,3xFGQGWOVVkeSAVIrYtb9D
2157,3PIzI4Bl2b7oZloFWTPAna
2158,0nlQLaytSQwrY6d5cS2X2i
2159,45WkcBtgPS8xulUwEg63X1
2160,3AHqaOkEFKZ6zEHdiplIv7
2161,7BpYWzZwrsljT1eIjb0TqR
2162,47KDDZgFiX1w6RFOuLXsSn
2163,7weyB4Zuj9QDwQrFbveSpG
2164,39jXnbACjiaiTwwhsr5sY5
2165,4TAifFqlNkBvrycHbWV9Ew
2166,33DzKnwuBE6lfOiADwzd5E
2167,1Ehdm1PDlKrdfyBsjwEvd1
2168,0HCnj7pfrvshnocOJUFeit
2169,0HCnj7pfrvshnocOJUFeit
2170,3IiMnjK7S2PlsPVMuAH7rU
2171,2IubwIJI9sD15UHqFQecgF
2172,2IubwIJI9sD15UHqFQecgF
2173,3wnWcnaUJuoQBb0gtHqQcW
2174,20NeQXq8WWCG89ul5nH4BP
2175,3a1Zmq0P1E6W80x8EOcVNP
2176,5fkJrnDef72qn6zG2uMOlM
2177,06O3hxudc6V0BOuoCFSy71
2178,6n2eIfLj0wOOUkUfNmYzlh
2179,0lsRatBUs9HNIZAmoGABzk
2180,7co8zvT6HJuyT81IDukyID
2181,2MfcvcvWSUkstTDZXYIakq
2182,7jYUaoOfdcYgUvkK8NnFfx
2183,77S5QQdlLJmr3HT8gMuWS9
2184,22DZ17SmXzOfWbsCH4gWvy
2185,3QGsuHI8jO1Rx4JWLUh9jd
2186,3b6xkiO8O4Jvb6N0X06mTF
2187,0YAQnYt2oB8OdoaeqnHyTI
2188,0Z26mbSHJ1dkUu7g9DDgif
2189,6CTWathupIiDs7U4InHnDA
2190,6TrzifGqGOc2DfBbiXQtTz
2191,1ODyGSzjAYmJ7PvrrnRgHB
2192,1YNvLJutuBPJ8zKdTZ2QZi
2193,7eXT7U3FKrOM88xr1DsNwc
2194,3ZJRRdGN21Y9b7v9ajza3f
2195,4ppTAJUbNXELZcoUaL90wo
2196,4ppTAJUbNXELZcoUaL90wo
2197,0FuqL4OYgsuJYO3vjyFoLc
2198,43rJQjd6zfyTP58TNI9JAi
2199,0aa8hTuSxWAvgErzUDjcWO
2200,5ID9OcOU7EwpGYDKzyQHPg
2201,43SMQMC2X2fAOuTPRnSGrG
2202,1YtLXviWOvnrzmdLJYyj9j
2203,2QEiEzGafy58BV4h5FuCUK
2204,0RRm4OS5ymfZryXBuj0G2m
2205,4nJlfdLIucLBkXEJPsSCSp
2206,7zBPzAjKAqQpcv8F8GCq5s
2207,1DXvEWgI1xoxmKv2Zd3pNE
2208,7jL1aiMoJ9yKafy3kFolCd
2209,4VysGAsuHWHDxasPnTgwbo
2210,6M9vEm3Cy3PHr3QkXRX6x3
2211,4BreyjJu4w5EUhTKPIQymq
2212,3FGiFUJRRp5RGikVrs6kig
2213,6h50kZJAg6m80NUdZxsHBl
2214,5ZvHcR4OSwvEV5IhigbTOT
2215,7hQ7cmGKutObir5aHjkHPH
2216,2lF8jQFhIjpmQa501sYXxR
2217,1iu3UTLNy436K7S8KVOdjS
2218,7fklxl8AxKiGz5fFZEglIm
2219,4TT57R08MqKaBvCa5XRsyx
2220,4669wTPqp7Xwz2H7v4QKi1
2221,3EWMoDIm6lzuR0zQKtuCJX
2222,3wScL5W8H40zzCKN0atfBk
2223,6DUBKUA9vyF8UxN0VT8bJs
2224,0WZFN4E8HrmGUU0EMyKQ8c
2225,0WZFN4E8HrmGUU0EMyKQ8c
2226,4hLZPBb0enEJhMZ9hcHSXo
2227,0WZFN4E8HrmGUU0EMyKQ8c
2228,6V3wTb4VVDWRw3YEDgc6Py
2229,5WGUKZpVV5MLuNPtuk6nlK
2230,4eXr2l6EePiXBO9Y8zKhxe
2231,7cdy4PbCdDZZNjyxoZyE0c
2232,48zFZh27QU5qsrBjn4C2FA
2233,4JRK0vJYbQGUswxlsiGeSt
2234,6GCRnf1W9OKxok9fvNp3pz
2235,56oworO3N4afW1jVPA6TCR
2236,0fwIHsKXNEcb57u2um7z9I
2237,0zewUY3RSh8yaV7q66Okem
2238,65krgqLiZqW12PZAUQ9l2x
2239,19vrzibX1lFlT2V2ToVQkv
2240,4d8BSdhx6WT5GtTOWpv4rh
2241,3hwQhakFwm9soLEBnSDH17
2242,2SL6oP2YAEQbqsrkOzRGO4
2243,1RvL7eHoeUolnQbWm2Hnba
2244,4PPLQIqJ6xwBDGMyimEjvj
2245,3s7MCdXyWmwjdcWh7GWXas
2246,78vNgRDNf84vsrgOGd7bCh
2247,0Veyvc3n9AcLSoK3r1dA12
2248,5znIVOv7RucpCHGkbonySq
2249,3uMpllxUKlpuXHczoHJ0U5
2250,1YX1kcNiWLk1GVYEDWsaNg
2251,5hyq3LBlCfjRQAFkdQwe8o
2252,45UsiRzyeeAm1LlQZi66k2
2253,0y60itmpH0aPKsFiGxmtnh
2254,5imShWWzwqfAJ9gXFpGAQh
2255,27YP211Rr8RezhiFVDLFI8
2256,2mjbf9ZvCoYqTi0RZ2FTUJ
2257,4h8VwCb1MTGoLKueQ1WgbD
2258,20MuVazoNMv6xjKPnRFOxG
2259,20MuVazoNMv6xjKPnRFOxG
2260,0QIjsbm2fh1cJ45XO9eGqq
2261,0ySwEFQoOhVaGBky9iCdFJ
2262,6n4U3TlzUGhdSFbUUhTvLP
2263,3PepA0VP8gOn10KJyXL7A9
2264,5ln5yQdUywVbf8HhFsOcd6
2265,3ljkahwsdk97GG9g73l6w3
2266,1pafeNyvbS0sVwzcsftYSZ
2267,2vHfabj6nFebekTYODqntl
2268,5tUq2K0FZqYpjlVfBVfvUF
2269,1lgN0A2Vki2FTON5PYq42m
2270,7IOuCLt770D8v0u3SVaDeI
2271,66XDf77gBcfQKi4I2vIbTj
2272,1a7WZZZH7LzyvorhpOJFTe
2273,7DKS0rX27cCEPsK0R6tFWS
2274,3S8MFB68isPbRVgaU0MaIW
2275,7eB1V5LvAdxCc7brfGhRRo
2276,6VsHL5AduvsJMNfT2bpl3O
2277,3nAq2hCr1oWsIU54tS98pL
2278,1ZLrDPgR7mvuTco3rQK8Pk
2279,0y1QJc3SJVPKJ1OvFmFqe6
2280,23wfXwnsPZYe5A1xXRHb3J
2281,6ioeN8jQ8Qc3tS8dhpoAVi
2282,5jyyPsIGM2yqkZN9R3TmvN
2283,57nNNkgk768QVXq3uHxu5e
2284,4Ir1Dfv018qxVndX1zCiG3
2285,1RuWiwnl4QOjL1x2kJiOZG
2286,198XzWy8eKjlSiIFP7iBkn
2287,6gq6xnLUsQi92zO9lmAKDO
2288,6THwtgImf1ZAR2w3iknjeS
2289,1BYZxKSf0aTxp8ZFoeyM3d
2290,35mMXfym6C9VOTUVrcKKZp
2291,3UbBCQJ0SI9QDgtTY4lEHY
2292,3LIOgFJ7ZU3VzfIydq1Bfr
2293,0btCmqBHvUOKk4DEnh34b4
2294,3aN2V18W3EiW7eg5tHALpF
2295,6GnhWMhgJb7uyiiPEiEkDA
